product_id,sku,barcode,product_name,department,brand,cost_price,selling_price,mrp,gst_percent,color,size,warranty_months,rating,review_count,status
790,SKU000790,645175325609,IKEA Storage Box,Home,IKEA,4157,5799.16,6089.12,18,White,S,2,3.5,4914,Active
791,SKU000791,793772170276,Sony Storage Box,Home,Sony,18231,21635.13,22716.89,18,Black,M,5,3.6,4704,Discontinued
792,SKU000792,430768585768,Adidas T-Shirt,Fashion,Adidas,15153,17412.36,18282.98,12,Blue,XL,0,3.9,1201,Active
793,SKU000793,467696474343,Amul Tea,Groceries,Amul,17728,20677.03,21710.88,5,Red,NA,19,4.5,245,Active
794,SKU000794,015877939929,LG Smart Watch,Electronics,LG,7110,8590.01,9019.51,18,White,XL,18,4.2,380,Discontinued
795,SKU000795,930346725995,Puma T-Shirt,Fashion,Puma,45825,50698.85,53233.79,12,Blue,XL,20,4.6,3808,Discontinued
796,SKU000796,832933913767,Sony Table,Home,Sony,19415,22970.03,24118.53,18,White,XL,20,4.3,2358,Active
797,SKU000797,476537114190,Britannia Butter,Groceries,Britannia,5762,7448.75,7821.19,5,Black,NA,2,4.1,1505,Active
798,SKU000798,614311018308,IKEA Storage Box,Home,IKEA,28172,32855.14,34497.9,18,Blue,XL,21,4.8,3902,Discontinued
799,SKU000799,571235986282,Samsung Headphones,Electronics,Samsung,16812,18860.48,19803.5,18,Blue,XL,3,4.8,3863,Active
800,SKU000800,467031399282,LG Storage Box,Home,LG,40593,47452.02,49824.62,18,Red,M,17,4.4,150,Discontinued
801,SKU000801,997979261837,LG Table,Home,LG,36522,40997.65,43047.53,18,Red,L,22,4.6,4183,Active
802,SKU000802,655800262419,Puma Jacket,Fashion,Puma,47721,65174.34,68433.06,12,Red,L,16,4.0,271,Active
803,SKU000803,229087893914,Sony Smartphone,Electronics,Sony,47491,53069.81,55723.3,18,Red,S,0,3.7,3368,Active
804,SKU000804,166817218408,Puma T-Shirt,Fashion,Puma,20466,27943.68,29340.86,12,Blue,M,12,4.4,692,Discontinued
805,SKU000805,531275246407,Samsung Smartphone,Electronics,Samsung,39804,55396.27,58166.08,18,White,L,9,3.8,4819,Active
806,SKU000806,390789831867,Britannia Butter,Groceries,Britannia,23172,26317.8,27633.69,5,White,NA,5,4.5,4437,Active
807,SKU000807,351328335636,Amul Tea,Groceries,Amul,23129,27477.73,28851.62,5,White,L,20,3.6,3997,Discontinued
808,SKU000808,338158836930,LG Chair,Home,LG,11434,12843.82,13486.01,18,White,XL,2,4.2,513,Discontinued
809,SKU000809,821931040709,Amul Milk,Groceries,Amul,33623,40889.73,42934.22,5,Blue,M,17,4.6,3289,Discontinued
810,SKU000810,242152331580,Nike Jacket,Fashion,Nike,48798,61399.74,64469.73,12,Blue,S,20,5.0,2588,Discontinued
811,SKU000811,223150624725,Nike Jacket,Fashion,Nike,23721,33053.79,34706.48,12,Black,XL,11,4.8,2527,Active
812,SKU000812,135291645963,LG Cookware,Home,LG,31084,34777.26,36516.12,18,Red,NA,19,4.1,4005,Discontinued
813,SKU000813,741634091047,LG Smart Watch,Electronics,LG,43646,57410.23,60280.74,18,Red,M,7,4.0,3950,Discontinued
814,SKU000814,583213873656,Britannia Milk,Groceries,Britannia,42931,52132.39,54739.01,5,Black,M,24,4.3,1956,Active
815,SKU000815,370446046099,Amul Tea,Groceries,Amul,18082,22973.73,24122.42,5,Red,NA,12,4.1,873,Active
816,SKU000816,646712223391,Sony Table,Home,Sony,23659,31198.39,32758.31,18,Black,S,6,3.7,1271,Active
817,SKU000817,052314773561,Adidas Jacket,Fashion,Adidas,46376,64845.76,68088.05,12,Red,S,22,4.5,2213,Discontinued
818,SKU000818,347326681915,Puma Jeans,Fashion,Puma,12382,17245.35,18107.62,12,Blue,XL,15,4.5,2912,Active
819,SKU000819,202182422603,Britannia Milk,Groceries,Britannia,4437,5225.63,5486.91,5,Red,XL,10,3.9,742,Active
820,SKU000820,155750688924,Amul Milk,Groceries,Amul,28025,37300.65,39165.68,5,Blue,M,2,4.5,1431,Active
821,SKU000821,612278718018,Sony Storage Box,Home,Sony,22773,30252.47,31765.09,18,Blue,L,5,3.7,2619,Active
822,SKU000822,745830607414,LG Table,Home,LG,132,163.53,171.71,18,White,M,7,4.9,57,Discontinued
823,SKU000823,838114333446,Adidas Jacket,Fashion,Adidas,38074,50077.87,52581.76,12,White,S,20,3.5,2838,Discontinued
824,SKU000824,107115408795,Puma T-Shirt,Fashion,Puma,43156,58838.9,61780.85,12,Blue,NA,5,3.9,298,Active
825,SKU000825,406741775002,Adidas Shoes,Fashion,Adidas,39964,54253.2,56965.86,12,Blue,M,21,4.6,2529,Active
826,SKU000826,696775624121,Britannia Butter,Groceries,Britannia,8700,11069.5,11622.98,5,Black,M,9,4.5,4755,Active
827,SKU000827,638041122280,Nike T-Shirt,Fashion,Nike,3273,3974.61,4173.34,12,White,XL,8,3.8,4185,Discontinued
828,SKU000828,387978733736,Britannia Butter,Groceries,Britannia,49296,58916.95,61862.8,5,Black,NA,13,4.9,4277,Active
829,SKU000829,047678419491,Sony Headphones,Electronics,Sony,36195,44416.07,46636.87,18,Black,L,22,4.9,4896,Discontinued
830,SKU000830,121788763710,Amul Milk,Groceries,Amul,43219,47765.0,50153.25,5,Black,L,4,3.6,1032,Active
831,SKU000831,717252743552,Apple Headphones,Electronics,Apple,34170,38684.73,40618.97,18,Red,L,20,4.2,3871,Active
832,SKU000832,415824073480,Puma Shoes,Fashion,Puma,41551,47996.17,50395.98,12,Black,NA,21,3.7,2285,Discontinued
833,SKU000833,456223038858,Amul Butter,Groceries,Amul,5396,6895.54,7240.32,5,Red,M,20,4.8,2024,Active
834,SKU000834,399564087067,Apple Headphones,Electronics,Apple,22251,27814.75,29205.49,18,Blue,L,12,4.8,4344,Active
835,SKU000835,173507671609,LG Table,Home,LG,24532,31932.45,33529.07,18,Black,S,13,3.7,2218,Active
836,SKU000836,520634309326,Amul Butter,Groceries,Amul,37083,48988.48,51437.9,5,Red,S,13,4.3,1938,Discontinued
837,SKU000837,640662769520,Puma Jeans,Fashion,Puma,25073,34638.73,36370.67,12,Black,NA,4,4.1,1200,Active
838,SKU000838,979913318049,Britannia Tea,Groceries,Britannia,46450,57785.09,60674.34,5,Black,NA,8,3.6,4090,Active
839,SKU000839,253130247568,Britannia Cookies,Groceries,Britannia,284,385.1,404.36,5,Red,XL,4,5.0,4604,Active
840,SKU000840,784868844526,Nike T-Shirt,Fashion,Nike,7095,9206.2,9666.51,12,Blue,S,1,4.5,799,Discontinued
841,SKU000841,323161670905,Amul Milk,Groceries,Amul,40154,55096.32,57851.14,5,White,XL,24,5.0,3333,Active
842,SKU000842,138752552031,IKEA Cookware,Home,IKEA,4444,5339.22,5606.18,18,Red,M,8,4.4,1534,Discontinued
843,SKU000843,141653591140,LG Headphones,Electronics,LG,37463,48316.38,50732.2,18,Blue,S,21,4.5,4493,Discontinued
844,SKU000844,182418124304,Adidas Jeans,Fashion,Adidas,25257,29359.7,30827.69,12,Red,S,5,4.3,4997,Active
845,SKU000845,817006288109,LG Smartphone,Electronics,LG,47963,55146.99,57904.34,18,Blue,L,24,3.6,3794,Discontinued
846,SKU000846,093604431854,LG Headphones,Electronics,LG,37075,49855.72,52348.51,18,Black,S,22,4.9,2920,Active
847,SKU000847,950158913789,LG Storage Box,Home,LG,1302,1546.48,1623.8,18,Red,NA,0,3.7,2728,Discontinued
848,SKU000848,321546990744,IKEA Table,Home,IKEA,33612,42574.6,44703.33,18,Black,NA,11,4.3,1763,Discontinued
849,SKU000849,915045028953,Amul Cookies,Groceries,Amul,44452,52035.21,54636.97,5,Blue,NA,22,4.8,430,Active
850,SKU000850,976308128498,Nike Shoes,Fashion,Nike,45073,51835.84,54427.63,12,White,XL,8,4.6,2421,Discontinued
851,SKU000851,468710377972,Adidas Jacket,Fashion,Adidas,23676,28091.25,29495.81,12,White,M,18,3.6,1446,Discontinued
852,SKU000852,681348785784,Nike Shoes,Fashion,Nike,4953,5629.96,5911.46,12,Black,XL,18,4.0,1124,Discontinued
853,SKU000853,764203479751,Amul Tea,Groceries,Amul,6285,7441.36,7813.43,5,Blue,L,4,5.0,2092,Discontinued
854,SKU000854,336182769202,IKEA Storage Box,Home,IKEA,20244,27108.35,28463.77,18,White,S,12,3.7,665,Discontinued
855,SKU000855,901061249554,Amul Butter,Groceries,Amul,1245,1412.71,1483.35,5,White,S,20,4.4,4185,Discontinued
856,SKU000856,905186044903,Puma Shoes,Fashion,Puma,38766,48316.97,50732.82,12,Blue,NA,5,4.3,471,Active
857,SKU000857,177863549283,Sony Table,Home,Sony,3493,4209.92,4420.42,18,White,XL,22,4.1,4029,Active
858,SKU000858,117422981174,Nike T-Shirt,Fashion,Nike,26801,29964.28,31462.49,12,Red,XL,10,4.4,3114,Active
859,SKU000859,638361085531,LG Cookware,Home,LG,12553,14814.55,15555.28,18,Blue,M,18,5.0,500,Active
860,SKU000860,987214903890,Adidas Jacket,Fashion,Adidas,16132,22391.95,23511.55,12,White,XL,9,4.8,3639,Discontinued
861,SKU000861,122585841307,Apple Laptop,Electronics,Apple,19966,24504.98,25730.23,18,Blue,XL,9,3.7,2046,Discontinued
862,SKU000862,508861575922,Puma Jacket,Fashion,Puma,30342,38113.07,40018.72,12,White,XL,21,4.4,2524,Active
863,SKU000863,854527646808,Apple Smartphone,Electronics,Apple,31069,35316.99,37082.84,18,Blue,L,1,4.4,2212,Discontinued
864,SKU000864,099875345772,Nike Jacket,Fashion,Nike,21785,27233.83,28595.52,12,White,M,8,3.9,4180,Discontinued
865,SKU000865,910382129251,Amul Tea,Groceries,Amul,21830,24744.3,25981.51,5,Blue,S,12,3.9,3896,Active
866,SKU000866,317436490074,LG Storage Box,Home,LG,6616,8181.84,8590.93,18,Red,XL,0,4.0,734,Active
867,SKU000867,040434110041,Nike Jeans,Fashion,Nike,27755,31243.44,32805.61,12,Blue,M,4,4.0,3467,Active
868,SKU000868,125612306626,Adidas Shoes,Fashion,Adidas,42480,49426.45,51897.77,12,White,XL,6,4.8,2872,Discontinued
869,SKU000869,538346609241,Amul Cookies,Groceries,Amul,26373,30705.9,32241.2,5,Black,NA,20,4.9,1302,Discontinued
870,SKU000870,670774248895,Apple Smart Watch,Electronics,Apple,42491,47833.88,50225.57,18,White,XL,14,3.8,4238,Discontinued
871,SKU000871,734441764167,IKEA Storage Box,Home,IKEA,15239,18816.6,19757.43,18,Black,L,2,3.8,3865,Discontinued
872,SKU000872,492006522873,LG Table,Home,LG,28535,38534.64,40461.37,18,Red,NA,6,4.8,1793,Discontinued
873,SKU000873,720581970139,Britannia Cookies,Groceries,Britannia,47150,55611.5,58392.08,5,White,L,2,4.4,2225,Discontinued
874,SKU000874,681843609706,Britannia Cookies,Groceries,Britannia,6225,7572.52,7951.15,5,Black,L,8,4.9,609,Active
875,SKU000875,269529193803,LG Smart Watch,Electronics,LG,24598,32106.2,33711.51,18,Blue,NA,12,4.8,2716,Discontinued
876,SKU000876,675538804663,Puma Jeans,Fashion,Puma,2416,3057.07,3209.92,12,Black,XL,9,4.9,3969,Discontinued
877,SKU000877,091438317689,Amul Milk,Groceries,Amul,48846,57464.29,60337.5,5,Blue,M,3,4.1,3305,Active
878,SKU000878,737199125518,IKEA Table,Home,IKEA,16712,19670.21,20653.72,18,Black,L,16,3.9,962,Active
879,SKU000879,021687132463,Sony Chair,Home,Sony,8821,11052.5,11605.12,18,Red,S,7,3.7,4924,Active
880,SKU000880,991609942211,LG Smart Watch,Electronics,LG,45079,59339.31,62306.28,18,Black,XL,10,4.4,2465,Active
881,SKU000881,655265810995,Britannia Butter,Groceries,Britannia,18226,24197.47,25407.34,5,White,XL,23,4.6,3101,Active
882,SKU000882,655818303216,Britannia Tea,Groceries,Britannia,18000,20874.85,21918.59,5,Blue,S,7,4.5,2015,Active
883,SKU000883,463429837509,IKEA Storage Box,Home,IKEA,20079,24073.5,25277.17,18,Black,XL,18,4.2,1178,Active
884,SKU000884,590123977678,Samsung Smart Watch,Electronics,Samsung,36379,40355.29,42373.05,18,White,XL,21,4.6,2388,Discontinued
885,SKU000885,708936144659,LG Smartphone,Electronics,LG,41095,54760.91,57498.96,18,White,XL,3,4.2,1855,Discontinued
886,SKU000886,177754890971,IKEA Cookware,Home,IKEA,8835,9935.41,10432.18,18,White,NA,1,4.9,2965,Discontinued
887,SKU000887,531053552020,Adidas Jeans,Fashion,Adidas,46241,56713.43,59549.1,12,White,XL,2,4.8,4705,Discontinued
888,SKU000888,948621409349,Adidas Jeans,Fashion,Adidas,49762,57602.33,60482.45,12,Blue,NA,10,4.0,2538,Discontinued
889,SKU000889,186368490039,Amul Milk,Groceries,Amul,39110,50242.93,52755.08,5,White,M,2,4.8,2164,Active
890,SKU000890,776396343235,Sony Chair,Home,Sony,38089,50761.97,53300.07,18,Black,NA,20,3.8,3219,Active
891,SKU000891,951497694002,Sony Table,Home,Sony,48738,68204.99,71615.24,18,Red,XL,18,4.5,1489,Discontinued
892,SKU000892,347591584468,Amul Cookies,Groceries,Amul,41264,55081.93,57836.03,5,Red,NA,11,4.1,4233,Active
893,SKU000893,311399970177,Puma Shoes,Fashion,Puma,49926,63674.01,66857.71,12,Blue,S,9,3.9,3086,Discontinued
894,SKU000894,077921123581,Apple Laptop,Electronics,Apple,32398,40098.65,42103.58,18,Blue,L,18,4.2,3021,Discontinued
895,SKU000895,684372426827,Samsung Smart Watch,Electronics,Samsung,21944,26824.93,28166.18,18,Red,XL,8,3.5,1139,Discontinued
896,SKU000896,655143157937,Amul Cookies,Groceries,Amul,26992,30328.3,31844.72,5,White,XL,19,4.7,3723,Discontinued
897,SKU000897,540352238417,Apple Smartphone,Electronics,Apple,48243,55878.67,58672.6,18,White,NA,24,4.9,3946,Active
898,SKU000898,541466344222,Sony Laptop,Electronics,Sony,39675,49358.59,51826.52,18,Black,L,19,4.4,1223,Discontinued
899,SKU000899,429169111704,Sony Table,Home,Sony,7168,8535.45,8962.22,18,White,NA,1,4.3,3836,Active
900,SKU000900,126918892660,IKEA Storage Box,Home,IKEA,5052,7036.05,7387.85,18,White,XL,5,3.7,3638,Discontinued
901,SKU000901,560367331727,Puma Jacket,Fashion,Puma,5334,6498.47,6823.39,12,White,L,12,4.4,3621,Active
902,SKU000902,327733040186,Nike T-Shirt,Fashion,Nike,42138,53493.84,56168.53,12,Red,XL,15,3.5,1004,Active
903,SKU000903,973484437473,Britannia Cookies,Groceries,Britannia,34760,44797.32,47037.19,5,Red,XL,6,4.1,1690,Discontinued
904,SKU000904,290987145227,LG Headphones,Electronics,LG,32261,39167.85,41126.24,18,Black,L,3,4.2,4074,Discontinued
905,SKU000905,103293553926,Samsung Smart Watch,Electronics,Samsung,23550,31113.27,32668.93,18,Black,L,24,4.7,3128,Discontinued
906,SKU000906,983556179145,Sony Smart Watch,Electronics,Sony,28679,35910.91,37706.46,18,White,S,6,4.2,1345,Active
907,SKU000907,960364053852,IKEA Storage Box,Home,IKEA,22543,29333.84,30800.53,18,Red,NA,12,4.6,2256,Active
908,SKU000908,939554628039,Britannia Milk,Groceries,Britannia,26058,36037.91,37839.81,5,Blue,NA,23,4.5,318,Active
909,SKU000909,688686586990,LG Headphones,Electronics,LG,31818,39540.88,41517.92,18,Red,M,21,4.6,1668,Active
910,SKU000910,210088753048,Amul Cookies,Groceries,Amul,13174,16028.08,16829.48,5,Black,S,9,4.2,1835,Active
911,SKU000911,312389086182,Sony Chair,Home,Sony,33416,45478.62,47752.55,18,Red,L,16,4.8,4316,Active
912,SKU000912,244408212752,Nike Jacket,Fashion,Nike,12193,14876.06,15619.86,12,Blue,L,2,3.5,4076,Active
913,SKU000913,099202846000,Amul Cookies,Groceries,Amul,14980,20527.72,21554.11,5,Red,L,13,4.8,3382,Active
914,SKU000914,006571382389,Sony Headphones,Electronics,Sony,40724,46236.06,48547.86,18,Blue,L,24,4.3,586,Active
915,SKU000915,420466185082,Amul Butter,Groceries,Amul,11932,13466.41,14139.73,5,White,L,0,4.5,2985,Active
916,SKU000916,527098441301,Nike Jeans,Fashion,Nike,42886,49735.87,52222.66,12,Blue,XL,18,4.5,2555,Discontinued
917,SKU000917,111378805212,Sony Table,Home,Sony,31097,34598.54,36328.47,18,Blue,XL,13,3.8,1785,Discontinued
918,SKU000918,207727293785,Adidas T-Shirt,Fashion,Adidas,32522,43483.42,45657.59,12,Red,L,7,3.6,86,Discontinued
919,SKU000919,501844903517,LG Laptop,Electronics,LG,47648,65203.09,68463.24,18,Black,L,19,4.7,3197,Active
920,SKU000920,998817660249,Amul Butter,Groceries,Amul,29283,34014.12,35714.83,5,Blue,XL,21,4.5,98,Active
921,SKU000921,725891203225,Sony Storage Box,Home,Sony,36955,48631.85,51063.44,18,Blue,M,16,3.9,3639,Discontinued
922,SKU000922,127024163112,Adidas Shoes,Fashion,Adidas,15818,17894.52,18789.25,12,White,M,5,4.8,2592,Active
923,SKU000923,825908895553,Nike Jacket,Fashion,Nike,18398,24135.24,25342.0,12,Black,M,13,4.7,4532,Discontinued
924,SKU000924,464205420693,LG Headphones,Electronics,LG,3111,4110.4,4315.92,18,Red,M,7,4.0,1787,Active
925,SKU000925,620421067373,Adidas Shoes,Fashion,Adidas,18067,22312.4,23428.02,12,Black,XL,1,4.6,1104,Discontinued
926,SKU000926,975844319535,LG Smart Watch,Electronics,LG,35395,44904.6,47149.83,18,Red,M,5,3.7,199,Active
927,SKU000927,044944351716,LG Table,Home,LG,21361,27531.08,28907.63,18,Black,M,5,4.1,642,Active
928,SKU000928,261688451984,IKEA Cookware,Home,IKEA,25782,28669.33,30102.8,18,White,L,13,4.5,2723,Discontinued
929,SKU000929,409905415558,LG Headphones,Electronics,LG,31542,41216.81,43277.65,18,Black,XL,0,3.6,1932,Discontinued
930,SKU000930,577095143253,Nike Shoes,Fashion,Nike,37579,45899.15,48194.11,12,Red,M,10,3.6,4348,Discontinued
931,SKU000931,487688460933,Sony Chair,Home,Sony,701,919.21,965.17,18,Blue,L,9,4.9,4933,Active
932,SKU000932,521648176585,Amul Tea,Groceries,Amul,4980,6942.75,7289.89,5,Red,S,15,3.7,4869,Active
933,SKU000933,382577435501,Nike Shoes,Fashion,Nike,7982,10328.96,10845.41,12,Red,S,20,4.3,2824,Active
934,SKU000934,549960516962,Sony Smart Watch,Electronics,Sony,12555,15034.36,15786.08,18,White,S,7,4.2,3260,Active
935,SKU000935,057557910079,Amul Butter,Groceries,Amul,26500,30738.71,32275.65,5,White,NA,17,5.0,490,Active
936,SKU000936,042225795783,Sony Laptop,Electronics,Sony,13102,15874.33,16668.05,18,Blue,NA,1,4.9,198,Discontinued
937,SKU000937,874645649636,LG Laptop,Electronics,LG,7091,8188.68,8598.11,18,White,M,10,4.9,1450,Active
938,SKU000938,398873740622,Adidas T-Shirt,Fashion,Adidas,13385,18541.69,19468.77,12,Black,S,12,3.8,1539,Discontinued
939,SKU000939,261899965345,Adidas Jeans,Fashion,Adidas,33582,37115.6,38971.38,12,Black,NA,8,3.6,81,Discontinued
940,SKU000940,246558033740,Samsung Smart Watch,Electronics,Samsung,25354,29747.51,31234.89,18,White,M,19,4.4,405,Active
941,SKU000941,361380541867,Nike T-Shirt,Fashion,Nike,9925,13186.89,13846.23,12,White,L,3,3.9,2436,Active
942,SKU000942,034067022532,Apple Smart Watch,Electronics,Apple,40442,47373.52,49742.2,18,Black,NA,14,4.0,4821,Discontinued
943,SKU000943,837841250420,Puma Jeans,Fashion,Puma,419,545.1,572.36,12,Red,XL,14,4.7,3896,Active
944,SKU000944,094436457542,Nike Jeans,Fashion,Nike,13660,15228.78,15990.22,12,Black,S,19,3.7,1398,Active
945,SKU000945,129405536184,IKEA Cookware,Home,IKEA,5097,5716.58,6002.41,18,White,NA,21,4.5,4084,Discontinued
946,SKU000946,889884156726,LG Storage Box,Home,LG,23686,26680.21,28014.22,18,Red,L,15,4.2,4027,Discontinued
947,SKU000947,948722359382,Britannia Cookies,Groceries,Britannia,25399,30702.01,32237.11,5,Blue,S,19,4.3,2067,Discontinued
948,SKU000948,394704511748,Puma Jacket,Fashion,Puma,48118,62883.3,66027.47,12,Black,M,24,4.1,1244,Active
949,SKU000949,001314837192,Amul Milk,Groceries,Amul,44696,50621.95,53153.05,5,Red,S,15,4.0,3038,Discontinued
950,SKU000950,051935480607,LG Headphones,Electronics,LG,20198,22450.26,23572.77,18,Blue,L,21,4.2,1407,Discontinued
951,SKU000951,355812003750,Adidas T-Shirt,Fashion,Adidas,40670,45338.41,47605.33,12,Red,L,22,4.6,3336,Active
952,SKU000952,157110995747,Puma Shoes,Fashion,Puma,28905,38791.68,40731.26,12,White,L,17,4.6,139,Discontinued
953,SKU000953,118374946708,Nike Jacket,Fashion,Nike,39556,54677.26,57411.12,12,Black,M,10,3.7,1435,Discontinued
954,SKU000954,150840614642,Britannia Cookies,Groceries,Britannia,7165,7975.09,8373.84,5,Red,XL,13,3.8,393,Discontinued
955,SKU000955,713685804745,Samsung Headphones,Electronics,Samsung,47778,57645.34,60527.61,18,Red,XL,24,3.9,4498,Discontinued
956,SKU000956,620051528056,LG Storage Box,Home,LG,43414,52678.56,55312.49,18,Red,M,20,3.6,4153,Active
957,SKU000957,779824633361,Nike Jacket,Fashion,Nike,26509,35995.71,37795.5,12,Red,L,11,3.5,7,Discontinued
958,SKU000958,356733342929,LG Smart Watch,Electronics,LG,19318,24185.6,25394.88,18,Black,S,17,3.8,3910,Active
959,SKU000959,251237030994,Puma Shoes,Fashion,Puma,12375,16766.01,17604.31,12,Red,XL,16,4.4,2885,Discontinued
960,SKU000960,448532896245,Sony Smart Watch,Electronics,Sony,5628,7129.99,7486.49,18,White,M,16,4.0,1848,Active
961,SKU000961,985173824833,Sony Cookware,Home,Sony,16181,20813.78,21854.47,18,White,M,3,4.9,771,Active
962,SKU000962,050029939972,Amul Milk,Groceries,Amul,12122,13611.65,14292.23,5,Red,S,11,3.6,3719,Discontinued
963,SKU000963,602457017857,Adidas Jeans,Fashion,Adidas,13618,18403.87,19324.06,12,White,XL,20,4.3,897,Active
964,SKU000964,182104569229,IKEA Cookware,Home,IKEA,371,497.82,522.71,18,Black,M,23,4.1,167,Active
965,SKU000965,632676754845,Samsung Smart Watch,Electronics,Samsung,48227,54834.13,57575.84,18,Blue,S,17,4.3,1259,Discontinued
966,SKU000966,841219688760,Nike Shoes,Fashion,Nike,3514,4445.47,4667.74,12,Blue,S,3,4.0,3848,Active
967,SKU000967,464019603560,Britannia Milk,Groceries,Britannia,39835,55071.24,57824.8,5,Blue,L,11,4.1,3221,Discontinued
968,SKU000968,813893307670,Apple Smart Watch,Electronics,Apple,33386,38926.5,40872.83,18,White,L,0,4.8,789,Active
969,SKU000969,206695176082,Puma Jacket,Fashion,Puma,22143,27422.42,28793.54,12,White,NA,21,3.6,1146,Active
970,SKU000970,280569669085,LG Cookware,Home,LG,18327,23986.73,25186.07,18,Black,NA,22,4.4,1620,Active
971,SKU000971,660882007902,Sony Chair,Home,Sony,22022,28615.96,30046.76,18,Black,S,15,3.8,1860,Active
972,SKU000972,433727386160,Amul Butter,Groceries,Amul,22226,30427.74,31949.13,5,Black,S,3,3.6,4602,Active
973,SKU000973,302573501507,Puma Shoes,Fashion,Puma,43694,51371.28,53939.84,12,Black,M,12,4.9,3155,Discontinued
974,SKU000974,384846787834,Britannia Cookies,Groceries,Britannia,35784,43296.88,45461.72,5,White,L,3,3.6,2509,Active
975,SKU000975,939594595050,Adidas Shoes,Fashion,Adidas,25484,31977.41,33576.28,12,Black,NA,6,4.1,76,Active
976,SKU000976,685348890423,Nike T-Shirt,Fashion,Nike,19921,23229.28,24390.74,12,Blue,NA,1,3.6,688,Active
977,SKU000977,780335136969,Samsung Headphones,Electronics,Samsung,4757,5697.9,5982.8,18,Black,M,0,4.5,4178,Active
978,SKU000978,078286918306,Amul Milk,Groceries,Amul,26280,31513.69,33089.37,5,Black,XL,22,4.9,843,Active
979,SKU000979,644270559425,Adidas Jeans,Fashion,Adidas,49092,54152.45,56860.07,12,White,S,18,3.6,4789,Discontinued
980,SKU000980,830188822950,LG Table,Home,LG,461,621.6,652.68,18,White,NA,15,3.5,3580,Discontinued
981,SKU000981,369021396547,Amul Cookies,Groceries,Amul,5484,6742.69,7079.82,5,Blue,L,11,3.7,4598,Discontinued
982,SKU000982,748654791964,Amul Butter,Groceries,Amul,37011,42491.02,44615.57,5,Blue,S,21,4.9,2083,Active
983,SKU000983,362122807737,IKEA Chair,Home,IKEA,15991,21732.04,22818.64,18,White,NA,10,3.6,2052,Active
984,SKU000984,996523498859,Amul Milk,Groceries,Amul,35314,41699.98,43784.98,5,Black,L,3,3.8,4063,Discontinued
985,SKU000985,844364500517,Britannia Milk,Groceries,Britannia,43450,57232.16,60093.77,5,Blue,XL,1,4.2,4283,Active
986,SKU000986,805053940778,Sony Storage Box,Home,Sony,21701,25913.52,27209.2,18,White,M,17,3.9,566,Active
987,SKU000987,197218652197,IKEA Cookware,Home,IKEA,28599,33196.12,34855.93,18,Blue,M,20,4.7,644,Discontinued
988,SKU000988,525258526492,Amul Cookies,Groceries,Amul,43305,55742.14,58529.25,5,Black,L,9,4.5,2280,Discontinued
989,SKU000989,549540674372,Amul Cookies,Groceries,Amul,37839,48494.4,50919.12,5,Blue,M,1,4.4,830,Discontinued
990,SKU000990,425465051699,Sony Smartphone,Electronics,Sony,49811,56982.72,59831.86,18,Blue,S,8,4.1,4870,Discontinued
991,SKU000991,581954683608,Britannia Butter,Groceries,Britannia,23812,26279.94,27593.94,5,White,NA,12,3.7,1193,Active
992,SKU000992,887470114489,Britannia Butter,Groceries,Britannia,32031,39157.5,41115.38,5,Blue,XL,18,4.9,2618,Active
993,SKU000993,237619089547,Sony Smart Watch,Electronics,Sony,24292,31668.18,33251.59,18,Blue,L,4,4.1,1655,Active
994,SKU000994,642851149777,Samsung Smart Watch,Electronics,Samsung,41141,51039.04,53590.99,18,Blue,L,10,3.8,3586,Discontinued
995,SKU000995,543667621686,Nike Jeans,Fashion,Nike,47756,66653.95,69986.65,12,White,NA,7,3.9,3552,Discontinued
996,SKU000996,712663863354,Nike Shoes,Fashion,Nike,5297,5829.01,6120.46,12,Black,S,8,4.6,245,Active
997,SKU000997,992266043473,IKEA Table,Home,IKEA,19271,21954.45,23052.17,18,Blue,XL,5,4.2,4138,Discontinued
998,SKU000998,813319720267,Adidas Jeans,Fashion,Adidas,8101,9746.43,10233.75,12,Black,NA,1,4.9,3361,Active
999,SKU000999,224866517483,Sony Laptop,Electronics,Sony,42892,54840.9,57582.95,18,Blue,XL,11,3.5,1318,Discontinued
1000,SKU001000,177585401036,Amul Tea,Groceries,Amul,22874,31474.99,33048.74,5,Blue,S,12,4.9,1633,Discontinued
1001,SKU001001,524263638778,IKEA Storage Box,Home,IKEA,25049,28950.38,30397.9,18,Blue,XL,8,4.1,78,Discontinued
1002,SKU001002,954396108656,IKEA Storage Box,Home,IKEA,31630,36864.96,38708.21,18,Blue,M,24,4.5,3148,Discontinued
1003,SKU001003,718354394024,LG Storage Box,Home,LG,15680,17702.4,18587.52,18,White,S,14,4.7,2736,Active
1004,SKU001004,051382716842,Britannia Milk,Groceries,Britannia,1268,1414.23,1484.94,5,Red,S,5,4.0,241,Active
1005,SKU001005,925505390043,Adidas T-Shirt,Fashion,Adidas,44913,57989.01,60888.46,12,Blue,M,15,4.5,4100,Discontinued
1006,SKU001006,553724324408,Samsung Laptop,Electronics,Samsung,44560,60010.44,63010.96,18,White,M,22,4.0,2851,Active
1007,SKU001007,419999166304,IKEA Table,Home,IKEA,45543,61822.03,64913.13,18,White,L,2,3.7,736,Active
1008,SKU001008,411571491713,Britannia Butter,Groceries,Britannia,34703,39037.21,40989.07,5,White,L,0,3.8,3737,Discontinued
